x                   	y                   
1.161667            	0                   
1.163167            	0                   
1.165017            	0                   
1.166517            	0                   
1.168017            	0                   
1.170683            	0                   
1.17235             	0                   
1.174017            	0                   
1.17585             	0                   
1.1777              	0                   
1.1792              	0                   
1.182533            	0                   
1.184033            	0                   
1.185533            	0                   
1.187533            	0                   
1.18905             	0                   
1.190717            	0                   
1.192383            	0                   
1.193883            	0                   
1.195383            	0                   
1.197717            	0                   
1.199383            	0                   
1.2009              	0                   
1.2024              	0                   
1.2039              	0                   
1.2054              	0                   
1.2069              	0                   
1.2084              	0                   
1.2099              	0                   
1.211583            	0                   
1.213083            	0                   
1.214583            	0                   
1.21625             	0                   
1.217917            	0                   
1.21975             	0                   
1.221417            	0                   
1.223267            	0                   
1.224767            	0                   
1.226933            	0                   
1.228433            	0                   
1.229933            	0                   
1.231767            	0                   
1.233267            	0                   
1.23495             	0                   
1.236617            	0                   
1.238117            	0                   
1.240117            	0                   
1.242117            	0                   
1.243617            	0                   
1.245117            	0                   
1.2468              	0                   
1.248633            	0                   
1.2513              	0                   
1.252967            	0                   
1.254633            	0                   
1.256133            	0                   
1.25815             	0                   
1.25965             	0                   
1.261483            	0                   
1.262983            	0                   
1.264983            	0                   
1.26665             	0                   
1.26815             	0                   
1.269667            	0                   
1.271167            	0                   
1.272667            	0                   
1.274167            	0                   
1.276167            	0                   
1.278               	0                   
1.2795              	0                   
1.281517            	0                   
1.283183            	0                   
1.284683            	0                   
1.286183            	0                   
1.28785             	0                   
1.289517            	0                   
1.29135             	0                   
1.293033            	0                   
1.294533            	0                   
1.296033            	0                   
1.2977              	0                   
1.2992              	0                   
1.301367            	0                   
1.302867            	0                   
1.304383            	0                   
1.305883            	0                   
1.307383            	0                   
1.31055             	0                   
1.312383            	0                   
1.31405             	0                   
1.316233            	0                   
1.3179              	0                   
1.3199              	0                   
1.321567            	0                   
1.3234              	0                   
1.325233            	0                   
1.327067            	0                   
1.32925             	0                   
1.33075             	0                   
1.33275             	0                   
1.33425             	0                   
1.33575             	0                   
1.33725             	0                   
1.33875             	0                   
1.341767            	0                   
1.343267            	0                   
1.344767            	0                   
1.346267            	0                   
1.348267            	0                   
1.349767            	0                   
1.351283            	0                   
1.352783            	0                   
1.35495             	0                   
1.35645             	0                   
1.35795             	0                   
